store_id,name,city,province_code,postal_code,country,latitude,longitude,ownership,amenities,schedule
1025423,Jane & St. Clair,Toronto,ON,M6N 4Z5,CA,43.66741,-79.48925,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}]"
1028800,Casselman Exit 66,Casselman,ON,K0A 1M0,CA,45.29956,-75.07928,LS,"['Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Wireless Hot-Spot']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '6:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '7:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}]"
116583,Montrose Rd & Thorold Stone Rd,Niagara Falls,ON,L2H 1K1,CA,43.11418,-79.1235,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}]"
1031795,Zehrs Niagara Morrison St,Niagara Falls,ON,L2E 7K5,CA,43.10283,-79.11283,LS,"['Blonde Espresso', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Oven-warmed Food', 'Redeem Rewards']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '8:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '8:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '8:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '8:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '8:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '8:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '8:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}]"
1027767,5931 Kalar Road,Niagara Falls,ON,L2H 0L4,CA,43.08875,-79.1362,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}]"
1034165,123 Columbus Drive,Carbonear,NL,A1Y 1A6,CA,47.72573,-53.24522,CO,"['Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}]"
1033532,10 Street SW & Trans-Canada,Salmon Arm,BC,V1E 1E4,CA,50.69768,-119.29821,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:00 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}]"
1039179,Armstrong,Armstrong,BC,V0E 1B1,CA,50.44406,-119.18332,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}]"
1027040,Anderson Way,Vernon,BC,V1T 9V1,CA,50.28861,-119.26845,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}]"
1313,Village Green,Vernon,BC,V1T 7G7,CA,50.28368,-119.26861,CO,"['Café Seating', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '6:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '6:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '6:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '6:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '6:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '6:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '7:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}]"
868,"Safeway#4919 Square Mall, Vern",Vernon,BC,V1T 9H2,CA,50.27549,-119.27537,LS,"['Blonde Espresso', 'Café Seating', 'In Store', 'Oven-warmed Food', 'Wireless Hot-Spot']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '7:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}]"
1019808,Hwy 97 & 37th Ave - Vernon DT,Vernon,BC,V1T 9X6,CA,50.26917,-119.27327,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:00 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:00 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:00 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:00 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:00 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:00 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}]"
1031699,Atlantic Superstore Elm St,Truro,NS,B2N 3H6,CA,45.36771,-63.28846,LS,"['Blonde Espresso', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Oven-warmed Food', 'Redeem Rewards', 'Wireless Hot-Spot']","[{'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '7:30 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '7:30 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '7:30 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '7:30 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '7:30 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '9:00 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '7:30 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}]"
1028812,63 Robie Street,Truro,NS,B2N 1L2,CA,45.36819,-63.31476,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '6:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '6:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '6:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '6:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '6:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '6:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '6:00 AM to 6:00 PM', 'holidayFormatted': '', 'open': True}]"
1020416,Highway 15 & Rose Abbey Drive,Kingston,ON,K7K 7J8,CA,44.26866,-76.45193,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 7:00 PM', 'holidayFormatted': '', 'open': True}]"
734,1151 Division Street,Kingston,ON,K7K 5W3,CA,44.2637,-76.49782,CO,"['Café Seating', 'Drive-Thru', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '5:30 AM to 9:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '5:30 AM to 10:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '5:30 AM to 9:00 PM', 'holidayFormatted': '', 'open': True}]"
386,Johnson and Division,Kingston,ON,K7L 3M5,CA,44.23147,-76.49263,CO,"['Café Seating', 'In Store', 'Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Nitro Cold Brew', 'Outdoor Seating', 'Oven-warmed Food', 'Redeem Rewards', 'Starbucks Wi-Fi']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '6:00 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '6:00 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '6:00 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '6:00 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '6:00 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '6:00 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '6:00 AM to 7:30 PM', 'holidayFormatted': '', 'open': True}]"
1023028,Queens Univ Innovation,Kingston,ON,K7L 2N8,CA,44.2278,-76.49412,LS,['Oven-warmed Food'],"[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '8:00 AM to 3:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '8:00 AM to 3:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '8:00 AM to 3:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '8:00 AM to 3:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '8:00 AM to 3:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '8:00 AM to 3:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '8:00 AM to 3:00 PM', 'holidayFormatted': '', 'open': True}]"
1030748,Loblaws Princess St,Kingston,ON,K7L 5G8,CA,44.24293,-76.51773,LS,"['Mobile Order and Pay', 'MOP ASAP + Scheduled Ordering', 'Oven-warmed Food', 'Redeem Rewards']","[{'dayFormatted': 'Monday', 'dayOfWeek': 'MONDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Tuesday', 'dayOfWeek': 'TUESDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Wednesday', 'dayOfWeek': 'WEDNESDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Thursday', 'dayOfWeek': 'THURSDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Friday', 'dayOfWeek': 'FRIDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Saturday', 'dayOfWeek': 'SATURDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}, {'dayFormatted': 'Sunday', 'dayOfWeek': 'SUNDAY', 'hoursFormatted': '7:00 AM to 8:00 PM', 'holidayFormatted': '', 'open': True}]"
